vector,occurrence_id,source_type,location_type,polygon_admin,latitude,longitude,year,country,country_id,gaul_ad0,status
Aedes aegypti,5837,unpublished,polygon,2,-22.17,-42.9,2013,Brazil,BRA,37,
Aedes aegypti,5838,unpublished,polygon,2,-22.17,-43.54,2013,Brazil,BRA,37,
Aedes aegypti,5839,unpublished,polygon,2,-22.17,-48.79,2013,Brazil,BRA,37,
Aedes aegypti,5840,unpublished,polygon,2,-22.16,-41.78,2013,Brazil,BRA,37,
Aedes aegypti,5841,unpublished,polygon,2,-22.16,-54.54,2013,Brazil,BRA,37,
Aedes aegypti,5842,unpublished,polygon,2,-22.16,-42.13,2013,Brazil,BRA,37,
Aedes aegypti,5843,unpublished,polygon,2,-22.15,-52.77,2013,Brazil,BRA,37,
Aedes aegypti,5836,unpublished,polygon,2,-22.18,-47.34,2013,Brazil,BRA,37,
Aedes aegypti,5806,unpublished,polygon,2,-22.29,-47.84,2013,Brazil,BRA,37,
Aedes aegypti,5826,unpublished,polygon,2,-22.21,-42.38,2013,Brazil,BRA,37,
Aedes aegypti,5824,unpublished,polygon,2,-22.23,-49.83,2013,Brazil,BRA,37,
Aedes aegypti,5808,unpublished,polygon,2,-22.29,-48.88,2013,Brazil,BRA,37,
Aedes aegypti,5809,unpublished,polygon,2,-22.28,-46.6,2013,Brazil,BRA,37,
Aedes aegypti,5810,unpublished,polygon,2,-22.28,-41.98,2013,Brazil,BRA,37,
Aedes aegypti,5811,unpublished,polygon,2,-22.27,-46.38,2013,Brazil,BRA,37,
Aedes aegypti,5812,unpublished,polygon,2,-22.25,-46.17,2013,Brazil,BRA,37,
Aedes aegypti,5813,unpublished,polygon,2,-22.25,-48.7,2013,Brazil,BRA,37,
Aedes aegypti,5814,unpublished,polygon,2,-22.24,-47.6,2013,Brazil,BRA,37,
Aedes aegypti,5825,unpublished,polygon,2,-22.22,-55.99,2013,Brazil,BRA,37,
Aedes aegypti,5815,unpublished,polygon,2,-22.24,-46.94,2013,Brazil,BRA,37,
Aedes aegypti,5817,unpublished,polygon,2,-22.24,-43.11,2013,Brazil,BRA,37,
Aedes aegypti,5818,unpublished,polygon,2,-22.24,-50.51,2013,Brazil,BRA,37,
Aedes aegypti,5819,unpublished,polygon,2,-22.23,-47.02,2013,Brazil,BRA,37,
Aedes aegypti,5820,unpublished,polygon,2,-22.23,-50.82,2013,Brazil,BRA,37,
Aedes aegypti,5821,unpublished,polygon,2,-22.23,-43.89,2013,Brazil,BRA,37,
Aedes aegypti,5822,unpublished,polygon,2,-22.23,-49.69,2013,Brazil,BRA,37,
Aedes aegypti,5823,unpublished,polygon,2,-22.23,-50.64,2013,Brazil,BRA,37,
Aedes aegypti,5816,unpublished,polygon,2,-22.24,-49.11,2013,Brazil,BRA,37,
Aedes aegypti,19706,unpublished,point,-999,22.64,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19808,unpublished,point,-999,23.0,120.23,2013,Taiwan,TWN,886,
Aedes aegypti,19708,unpublished,point,-999,22.63,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19914,unpublished,point,-999,22.68,120.51,2013,Taiwan,TWN,886,
Aedes aegypti,19913,unpublished,point,-999,22.57,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19912,unpublished,point,-999,22.67,120.48,2013,Taiwan,TWN,886,
Aedes aegypti,19911,unpublished,point,-999,22.62,120.3,2013,Taiwan,TWN,886,
Aedes aegypti,19910,unpublished,point,-999,22.64,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19909,unpublished,point,-999,22.86,120.23,2013,Taiwan,TWN,886,
Aedes aegypti,19908,unpublished,point,-999,22.56,120.39,2013,Taiwan,TWN,886,
Aedes aegypti,6804,unpublished,polygon,2,-18.21,-49.39,2013,Brazil,BRA,37,
Aedes aegypti,19907,unpublished,point,-999,22.57,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19905,unpublished,point,-999,22.63,120.29,2013,Taiwan,TWN,886,
Aedes aegypti,19904,unpublished,point,-999,22.64,120.3,2013,Taiwan,TWN,886,
Aedes aegypti,19903,unpublished,point,-999,22.63,120.31,2013,Taiwan,TWN,886,
Aedes aegypti,19902,unpublished,point,-999,22.68,120.48,2013,Taiwan,TWN,886,
Aedes aegypti,19901,unpublished,point,-999,22.67,120.48,2013,Taiwan,TWN,886,
Aedes aegypti,19900,unpublished,point,-999,22.64,120.3,2013,Taiwan,TWN,886,
Aedes aegypti,19899,unpublished,point,-999,22.73,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19906,unpublished,point,-999,22.57,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19898,unpublished,point,-999,22.66,120.28,2013,Taiwan,TWN,886,
Aedes aegypti,19916,unpublished,point,-999,36.749999,-119.75,2013,United States,USA,259,
Aedes aegypti,19918,unpublished,point,-999,36.750004,-119.58333300000001,2013,United States,USA,259,
Aedes aegypti,6815,unpublished,polygon,2,-18.12,-40.27,2013,Brazil,BRA,37,
Aedes aegypti,6814,unpublished,polygon,2,-18.14,-49.02,2013,Brazil,BRA,37,
Aedes aegypti,6813,unpublished,polygon,2,-18.14,-41.51,2013,Brazil,BRA,37,
Aedes albopictus,19948,unpublished,point,-999,34.083311,-118.08333300000001,2013,United States,USA,259,
Aedes aegypti,6812,unpublished,polygon,2,-18.15,-40.06,2013,Brazil,BRA,37,
Aedes aegypti,6811,unpublished,polygon,2,-18.15,-50.3,2013,Brazil,BRA,37,
Aedes aegypti,6810,unpublished,polygon,2,-18.16,-46.38,2013,Brazil,BRA,37,
Aedes aegypti,6805,unpublished,polygon,2,-18.21,-42.3,2013,Brazil,BRA,37,
Aedes aegypti,6809,unpublished,polygon,2,-18.18,-41.83,2013,Brazil,BRA,37,
Aedes aegypti,19925,unpublished,point,-999,36.916674,-119.91666699999999,2013,United States,USA,259,
Aedes aegypti,19924,unpublished,point,-999,36.91667,-120.08333300000001,2013,United States,USA,259,
Aedes aegypti,6808,unpublished,polygon,2,-18.18,-45.59,2013,Brazil,BRA,37,
Aedes aegypti,6807,unpublished,polygon,2,-18.19,-54.69,2013,Brazil,BRA,37,
Aedes aegypti,19921,unpublished,point,-999,36.583343,-119.58333300000001,2013,United States,USA,259,
Aedes aegypti,19920,unpublished,point,-999,36.592379,-119.75,2013,United States,USA,259,
Aedes aegypti,6806,unpublished,polygon,2,-18.2,-49.87,2013,Brazil,BRA,37,
Aedes aegypti,19926,unpublished,point,-999,37.416667,-122.25,2013,United States,USA,259,
Aedes aegypti,6816,unpublished,polygon,2,-18.12,-48.14,2013,Brazil,BRA,37,
Aedes aegypti,19897,unpublished,point,-999,22.88,120.47,2013,Taiwan,TWN,886,
Aedes aegypti,19895,unpublished,point,-999,22.62,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19874,unpublished,point,-999,22.64,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19873,unpublished,point,-999,22.97,120.19,2013,Taiwan,TWN,886,
Aedes aegypti,19872,unpublished,point,-999,22.97,120.22,2013,Taiwan,TWN,886,
Aedes aegypti,19871,unpublished,point,-999,22.66,120.48,2013,Taiwan,TWN,886,
Aedes aegypti,19870,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19869,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19868,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19875,unpublished,point,-999,22.6,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19867,unpublished,point,-999,22.64,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19865,unpublished,point,-999,22.63,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19864,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19863,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19862,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19861,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19860,unpublished,point,-999,22.64,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19859,unpublished,point,-999,22.66,120.29,2013,Taiwan,TWN,886,
Aedes aegypti,19866,unpublished,point,-999,22.68,120.5,2013,Taiwan,TWN,886,
Aedes aegypti,19896,unpublished,point,-999,22.61,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19876,unpublished,point,-999,22.6,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19878,unpublished,point,-999,22.61,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19894,unpublished,point,-999,22.62,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19893,unpublished,point,-999,22.61,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19892,unpublished,point,-999,22.63,120.37,2013,Taiwan,TWN,886,
Aedes aegypti,19891,unpublished,point,-999,22.56,120.36,2013,Taiwan,TWN,886,
Aedes aegypti,19890,unpublished,point,-999,22.62,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19889,unpublished,point,-999,22.62,120.31,2013,Taiwan,TWN,886,
Aedes aegypti,19888,unpublished,point,-999,22.63,120.3,2013,Taiwan,TWN,886,
Aedes aegypti,19877,unpublished,point,-999,22.6,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19887,unpublished,point,-999,22.64,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19885,unpublished,point,-999,22.65,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19884,unpublished,point,-999,22.65,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19883,unpublished,point,-999,22.59,120.49,2013,Taiwan,TWN,886,
Aedes aegypti,19882,unpublished,point,-999,22.59,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19881,unpublished,point,-999,22.61,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19880,unpublished,point,-999,22.61,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19879,unpublished,point,-999,22.61,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19886,unpublished,point,-999,22.65,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19858,unpublished,point,-999,22.63,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,6817,unpublished,polygon,2,-18.11,-47.56,2013,Brazil,BRA,37,
Aedes aegypti,6819,unpublished,polygon,2,-18.1,-44.22,2013,Brazil,BRA,37,
Aedes aegypti,6875,unpublished,polygon,2,-17.51,-42.71,2013,Brazil,BRA,37,
Aedes aegypti,6874,unpublished,polygon,2,-17.51,-43.04,2013,Brazil,BRA,37,
Aedes aegypti,6873,unpublished,polygon,2,-17.52,-50.63,2013,Brazil,BRA,37,
Aedes aegypti,6872,unpublished,polygon,2,-17.53,-47.75,2013,Brazil,BRA,37,
Aedes aegypti,6871,unpublished,polygon,2,-17.54,-49.56,2013,Brazil,BRA,37,
Aedes aegypti,6870,unpublished,polygon,2,-17.55,-43.38,2013,Brazil,BRA,37,
Aedes aegypti,6869,unpublished,polygon,2,-17.56,-52.67,2013,Brazil,BRA,37,
Aedes aegypti,6876,unpublished,polygon,2,-17.51,-49.96,2013,Brazil,BRA,37,
Aedes aegypti,6868,unpublished,polygon,2,-17.56,-40.3,2013,Brazil,BRA,37,
Aedes aegypti,6866,unpublished,polygon,2,-17.61,-42.13,2013,Brazil,BRA,37,
Aedes aegypti,6865,unpublished,polygon,2,-17.62,-54.42,2013,Brazil,BRA,37,
Aedes aegypti,6864,unpublished,polygon,2,-17.63,-39.7,2013,Brazil,BRA,37,
Aedes aegypti,6863,unpublished,polygon,2,-17.65,-45.97,2013,Brazil,BRA,37,
Aedes aegypti,6862,unpublished,polygon,2,-17.65,-44.13,2013,Brazil,BRA,37,
Aedes aegypti,6861,unpublished,polygon,2,-17.67,-40.85,2013,Brazil,BRA,37,
Aedes aegypti,6860,unpublished,polygon,2,-17.69,-41.36,2013,Brazil,BRA,37,
Aedes aegypti,6867,unpublished,polygon,2,-17.61,-41.84,2013,Brazil,BRA,37,
Aedes aegypti,6859,unpublished,polygon,2,-17.69,-49.46,2013,Brazil,BRA,37,
Aedes aegypti,6877,unpublished,polygon,2,-17.49,-52.26,2013,Brazil,BRA,37,
Aedes aegypti,6879,unpublished,polygon,2,-17.46,-41.09,2013,Brazil,BRA,37,
Aedes aegypti,6895,unpublished,polygon,2,-17.36,-42.39,2013,Brazil,BRA,37,
Aedes aegypti,6894,unpublished,polygon,2,-17.36,-40.28,2013,Brazil,BRA,37,
Aedes aegypti,6893,unpublished,polygon,2,-17.36,-41.97,2013,Brazil,BRA,37,
Aedes aegypti,6892,unpublished,polygon,2,-17.37,-41.5,2013,Brazil,BRA,37,
Aedes aegypti,6891,unpublished,polygon,2,-17.38,-44.87,2013,Brazil,BRA,37,
Aedes aegypti,6890,unpublished,polygon,2,-17.39,-48.61,2013,Brazil,BRA,37,
Aedes aegypti,6889,unpublished,polygon,2,-17.39,-43.24,2013,Brazil,BRA,37,
Aedes aegypti,6878,unpublished,polygon,2,-17.47,-39.38,2013,Brazil,BRA,37,
Aedes aegypti,6888,unpublished,polygon,2,-17.41,-49.7,2013,Brazil,BRA,37,
Aedes aegypti,6886,unpublished,polygon,2,-17.42,-41.67,2013,Brazil,BRA,37,
Aedes aegypti,6885,unpublished,polygon,2,-17.42,-50.31,2013,Brazil,BRA,37,
Aedes aegypti,6884,unpublished,polygon,2,-17.42,-53.48,2013,Brazil,BRA,37,
Aedes aegypti,6883,unpublished,polygon,2,-17.43,-39.83,2013,Brazil,BRA,37,
Aedes aegypti,6882,unpublished,polygon,2,-17.43,-44.27,2013,Brazil,BRA,37,
Aedes aegypti,6881,unpublished,polygon,2,-17.43,-48.21,2013,Brazil,BRA,37,
Aedes aegypti,6880,unpublished,polygon,2,-17.45,-48.03,2013,Brazil,BRA,37,
Aedes aegypti,6887,unpublished,polygon,2,-17.42,-44.74,2013,Brazil,BRA,37,
Aedes aegypti,6818,unpublished,polygon,2,-18.11,-48.61,2013,Brazil,BRA,37,
Aedes aegypti,6858,unpublished,polygon,2,-17.7,-42.49,2013,Brazil,BRA,37,
Aedes aegypti,6856,unpublished,polygon,2,-17.74,-40.51,2013,Brazil,BRA,37,
Aedes aegypti,6835,unpublished,polygon,2,-17.91,-43.65,2013,Brazil,BRA,37,
Aedes aegypti,6834,unpublished,polygon,2,-17.92,-50.13,2013,Brazil,BRA,37,
Aedes aegypti,6833,unpublished,polygon,2,-17.95,-54.26,2013,Brazil,BRA,37,
Aedes aegypti,6832,unpublished,polygon,2,-17.97,-48.69,2013,Brazil,BRA,37,
Aedes aegypti,6831,unpublished,polygon,2,-17.98,-47.72,2013,Brazil,BRA,37,
Aedes aegypti,6830,unpublished,polygon,2,-17.99,-49.67,2013,Brazil,BRA,37,
Aedes aegypti,6829,unpublished,polygon,2,-18.0,-41.97,2013,Brazil,BRA,37,
Aedes aegypti,6836,unpublished,polygon,2,-17.9,-51.73,2013,Brazil,BRA,37,
Aedes aegypti,6828,unpublished,polygon,2,-18.01,-42.27,2013,Brazil,BRA,37,
Aedes aegypti,6826,unpublished,polygon,2,-18.03,-46.75,2013,Brazil,BRA,37,
Aedes aegypti,6825,unpublished,polygon,2,-18.03,-41.3,2013,Brazil,BRA,37,
Aedes aegypti,6824,unpublished,polygon,2,-18.04,-39.88,2013,Brazil,BRA,37,
Aedes aegypti,6823,unpublished,polygon,2,-18.04,-50.35,2013,Brazil,BRA,37,
Aedes aegypti,6822,unpublished,polygon,2,-18.07,-48.79,2013,Brazil,BRA,37,
Aedes aegypti,6821,unpublished,polygon,2,-18.08,-43.41,2013,Brazil,BRA,37,
Aedes aegypti,6820,unpublished,polygon,2,-18.08,-48.3,2013,Brazil,BRA,37,
Aedes aegypti,6827,unpublished,polygon,2,-18.02,-40.52,2013,Brazil,BRA,37,
Aedes aegypti,6857,unpublished,polygon,2,-17.72,-51.04,2013,Brazil,BRA,37,
Aedes aegypti,6837,unpublished,polygon,2,-17.89,-39.67,2013,Brazil,BRA,37,
Aedes aegypti,6839,unpublished,polygon,2,-17.86,-46.88,2013,Brazil,BRA,37,
Aedes aegypti,6855,unpublished,polygon,2,-17.74,-49.89,2013,Brazil,BRA,37,
Aedes aegypti,6854,unpublished,polygon,2,-17.74,-39.98,2013,Brazil,BRA,37,
Aedes aegypti,6853,unpublished,polygon,2,-17.75,-46.5,2013,Brazil,BRA,37,
Aedes aegypti,6852,unpublished,polygon,2,-17.75,-47.12,2013,Brazil,BRA,37,
Aedes aegypti,6851,unpublished,polygon,2,-17.75,-40.26,2013,Brazil,BRA,37,
Aedes aegypti,6850,unpublished,polygon,2,-17.77,-48.69,2013,Brazil,BRA,37,
Aedes aegypti,6849,unpublished,polygon,2,-17.77,-53.31,2013,Brazil,BRA,37,
Aedes aegypti,6838,unpublished,polygon,2,-17.88,-44.7,2013,Brazil,BRA,37,
Aedes aegypti,6848,unpublished,polygon,2,-17.79,-49.6,2013,Brazil,BRA,37,
Aedes aegypti,6846,unpublished,polygon,2,-17.8,-50.31,2013,Brazil,BRA,37,
Aedes aegypti,6845,unpublished,polygon,2,-17.8,-49.14,2013,Brazil,BRA,37,
Aedes aegypti,6844,unpublished,polygon,2,-17.81,-41.8,2013,Brazil,BRA,37,
Aedes aegypti,6843,unpublished,polygon,2,-17.82,-48.78,2013,Brazil,BRA,37,
Aedes aegypti,6842,unpublished,polygon,2,-17.85,-43.95,2013,Brazil,BRA,37,
Aedes aegypti,6841,unpublished,polygon,2,-17.85,-42.87,2013,Brazil,BRA,37,
Aedes aegypti,6840,unpublished,polygon,2,-17.86,-42.1,2013,Brazil,BRA,37,
Aedes aegypti,6847,unpublished,polygon,2,-17.79,-50.57,2013,Brazil,BRA,37,
Aedes aegypti,19857,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19856,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19855,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19753,unpublished,point,-999,22.69,120.36,2013,Taiwan,TWN,886,
Aedes aegypti,19752,unpublished,point,-999,22.61,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19751,unpublished,point,-999,22.61,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19750,unpublished,point,-999,22.63,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19749,unpublished,point,-999,22.67,120.49,2013,Taiwan,TWN,886,
Aedes aegypti,19748,unpublished,point,-999,22.64,120.39,2013,Taiwan,TWN,886,
Aedes aegypti,19747,unpublished,point,-999,22.61,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19754,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19746,unpublished,point,-999,22.63,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19744,unpublished,point,-999,22.67,120.48,2013,Taiwan,TWN,886,
Aedes aegypti,19743,unpublished,point,-999,22.69,120.36,2013,Taiwan,TWN,886,
Aedes aegypti,19742,unpublished,point,-999,22.63,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19741,unpublished,point,-999,22.63,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19740,unpublished,point,-999,22.63,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19739,unpublished,point,-999,22.62,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19738,unpublished,point,-999,22.63,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19745,unpublished,point,-999,22.67,120.49,2013,Taiwan,TWN,886,
Aedes aegypti,19737,unpublished,point,-999,22.62,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19755,unpublished,point,-999,22.63,120.36,2013,Taiwan,TWN,886,
Aedes aegypti,19757,unpublished,point,-999,22.62,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19773,unpublished,point,-999,22.63,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19772,unpublished,point,-999,22.63,120.36,2013,Taiwan,TWN,886,
Aedes aegypti,19771,unpublished,point,-999,22.57,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19770,unpublished,point,-999,22.62,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19769,unpublished,point,-999,22.61,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19768,unpublished,point,-999,22.63,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19767,unpublished,point,-999,22.63,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19756,unpublished,point,-999,22.61,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19766,unpublished,point,-999,22.63,120.36,2013,Taiwan,TWN,886,
Aedes aegypti,19764,unpublished,point,-999,22.64,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19763,unpublished,point,-999,22.65,120.31,2013,Taiwan,TWN,886,
Aedes aegypti,19762,unpublished,point,-999,22.7,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19761,unpublished,point,-999,22.69,120.36,2013,Taiwan,TWN,886,
Aedes aegypti,19760,unpublished,point,-999,22.6,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19759,unpublished,point,-999,22.61,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19758,unpublished,point,-999,22.62,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19765,unpublished,point,-999,22.63,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19774,unpublished,point,-999,22.63,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19736,unpublished,point,-999,22.96,120.23,2013,Taiwan,TWN,886,
Aedes aegypti,19734,unpublished,point,-999,22.67,120.48,2013,Taiwan,TWN,886,
Aedes aegypti,6799,unpublished,polygon,2,-18.23,-53.71,2013,Brazil,BRA,37,
Aedes aegypti,6798,unpublished,polygon,2,-18.23,-40.84,2013,Brazil,BRA,37,
Aedes aegypti,6797,unpublished,polygon,2,-18.24,-42.83,2013,Brazil,BRA,37,
Aedes aegypti,6796,unpublished,polygon,2,-18.25,-43.07,2013,Brazil,BRA,37,
Aedes aegypti,6795,unpublished,polygon,2,-18.26,-42.49,2013,Brazil,BRA,37,
Aedes aegypti,6794,unpublished,polygon,2,-18.26,-40.52,2013,Brazil,BRA,37,
Aedes aegypti,6793,unpublished,polygon,2,-18.28,-41.73,2013,Brazil,BRA,37,
Aedes aegypti,6800,unpublished,polygon,2,-18.22,-52.21,2013,Brazil,BRA,37,
Aedes aegypti,19717,unpublished,point,-999,22.59,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19715,unpublished,point,-999,22.64,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19714,unpublished,point,-999,22.66,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19713,unpublished,point,-999,22.72,120.3,2013,Taiwan,TWN,886,
Aedes aegypti,19712,unpublished,point,-999,22.67,120.29,2013,Taiwan,TWN,886,
Aedes aegypti,19711,unpublished,point,-999,22.59,120.49,2013,Taiwan,TWN,886,
Aedes aegypti,19710,unpublished,point,-999,22.67,120.48,2013,Taiwan,TWN,886,
Aedes aegypti,19709,unpublished,point,-999,22.64,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19716,unpublished,point,-999,22.63,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19735,unpublished,point,-999,22.67,120.48,2013,Taiwan,TWN,886,
Aedes aegypti,6801,unpublished,polygon,2,-18.22,-51.28,2013,Brazil,BRA,37,
Aedes aegypti,19718,unpublished,point,-999,22.64,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19733,unpublished,point,-999,22.6,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19732,unpublished,point,-999,22.6,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19731,unpublished,point,-999,22.6,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19730,unpublished,point,-999,22.59,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19729,unpublished,point,-999,22.72,120.3,2013,Taiwan,TWN,886,
Aedes aegypti,19728,unpublished,point,-999,22.63,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19727,unpublished,point,-999,22.63,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,6802,unpublished,polygon,2,-18.22,-47.74,2013,Brazil,BRA,37,
Aedes aegypti,19726,unpublished,point,-999,22.63,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19724,unpublished,point,-999,22.66,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19723,unpublished,point,-999,22.66,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19722,unpublished,point,-999,22.72,120.3,2013,Taiwan,TWN,886,
Aedes aegypti,19721,unpublished,point,-999,22.67,120.48,2013,Taiwan,TWN,886,
Aedes aegypti,19720,unpublished,point,-999,22.67,120.48,2013,Taiwan,TWN,886,
Aedes aegypti,19719,unpublished,point,-999,22.6,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,6803,unpublished,polygon,2,-18.22,-41.11,2013,Brazil,BRA,37,
Aedes aegypti,19725,unpublished,point,-999,22.63,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19775,unpublished,point,-999,22.63,120.35,2013,Taiwan,TWN,886,
Aedes aegypti,19776,unpublished,point,-999,22.67,120.48,2013,Taiwan,TWN,886,
Aedes aegypti,19777,unpublished,point,-999,22.64,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19834,unpublished,point,-999,22.63,120.29,2013,Taiwan,TWN,886,
Aedes aegypti,19833,unpublished,point,-999,22.61,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19832,unpublished,point,-999,22.63,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19831,unpublished,point,-999,22.63,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19830,unpublished,point,-999,22.63,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19829,unpublished,point,-999,22.63,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19828,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19835,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19827,unpublished,point,-999,22.61,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19825,unpublished,point,-999,22.63,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19824,unpublished,point,-999,22.63,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19823,unpublished,point,-999,22.63,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19822,unpublished,point,-999,22.61,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19821,unpublished,point,-999,22.63,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19820,unpublished,point,-999,22.63,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19819,unpublished,point,-999,22.62,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19826,unpublished,point,-999,22.63,120.34,2013,Taiwan,TWN,886,
Aedes aegypti,19818,unpublished,point,-999,22.98,120.22,2013,Taiwan,TWN,886,
Aedes aegypti,19836,unpublished,point,-999,22.65,120.31,2013,Taiwan,TWN,886,
Aedes aegypti,19838,unpublished,point,-999,22.63,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19854,unpublished,point,-999,22.64,120.33,2013,Taiwan,TWN,886,
Aedes aegypti,19853,unpublished,point,-999,22.66,120.29,2013,Taiwan,TWN,886,
Aedes aegypti,19852,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19851,unpublished,point,-999,22.65,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19850,unpublished,point,-999,22.63,120.32,2013,Taiwan,TWN,886,
Aedes aegypti,19849,unpublished,point,-999,22.63,120.32,2013,Taiwan,TWN,886,
